corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
oddbench,ProgrammingAnomalies,local,0.18469081892590766,0.21288561969129458,0.25995640632916334,0.2544815026325459,0.25995640632916334,0.25995640632916334,0.25995640632916334,0.25995640632916334
oddbench,WindowsEditionAnomaly,global,0.3323566735564492,0.5063578553412765,0.5063578553412765,0.3975653241787671,0.3975653241787671,0.018007257613419925,0.018007257613419925,0.018007257613419925
ovrbench,BankruptcyForecast,global,0.13918094527216526,0.14987564505931184,0.14987564505931184,0.1305800113294278,0.1305800113294278,0.14902367880244466,0.14902367880244466,0.14902367880244466
ovrbench,seismic-bumps,local,0.07094213491911613,0.13036921452437766,0.046049752606325364,0.044951216332286256,0.044951216332286256,0.02026531211849908,0.03650806574764669,0.02026531211849908
tsbad_m,143_CATSv2_id_6_Sensor_tr_50000_1st_6023,global,0.20898226002548403,0.12301346266112595,0.12301346266112595,0.40602378312551096,0.3803230761098892,0.17972580713954953,0.17972580713954953,0.17972580713954953
tsbad_m,108_SVDB_id_25_Medical_tr_1238_1st_1338.,local,0.1002696901179532,0.0,0.0,0.026144550792301796,0.026144550792301796,0.06914712947069013,0.06914712947069013,0.06914712947069013
tsbad_m,104_SVDB_id_21_Medical_tr_50000_1st_1066,local,0.16020579518006212,0.07870306489580023,0.07870306489580023,0.0,0.0,0.21262832934355838,0.21262832934355838,0.20167625532644604
oddbench,CarMakeAnomaly,local,0.045162301933018095,0.055650448656773745,0.039685457467702016,0.055650448656773745,0.039685457467702016,0.039685457467702016,0.039685457467702016,0.04410422186240647
ovrbench,mozilla4,local,0.055454034524380455,0.033047664549130176,0.033047664549130176,0.07661485609764904,0.07661485609764904,0.07491633384265822,0.07491633384265822,0.03395886503435035
oddbench,FishingAnomalies,local,0.1836052432908849,0.23018776481401967,0.23018776481401967,0.22895083427613752,0.22895083427613752,0.19184466570282876,0.19184466570282876,0.19184466570282876
oddbench,AquaticMacroInverts,global,0.3868150744020319,0.5528517885730906,0.07061377247124256,0.0,0.07061377247124256,0.07061377247124256,0.07061377247124256,0.07061377247124256
oddbench,UserEventAnomalies,global,0.8330446431362407,0.0,0.0,0.8864770996239905,0.7889438223816942,0.814173598195401,0.814173598195401,0.814173598195401
oddbench,RealEstateProperties,local,0.0924209123957515,0.06422081763821597,0.06563046107272362,0.06563046107272362,0.06460000077749263,0.0500671911871354,0.0500671911871354,0.0500671911871354
tsbad_m,053_GHL_id_22_Sensor_tr_50000_1st_126448,local,0.2733875066153261,0.39167480534099486,0.39167480534099486,0.38586265799924147,0.38586265799924147,0.16890103044511426,0.3778104419390795,0.16890103044511426
ovrbench,HeadingDetection,local,0.2744211072945164,0.177038455998056,0.35032556009623766,0.33501377725641507,0.177038455998056,0.35032556009623766,0.35032556009623766,0.35032556009623766
adbench,27_PageBlocks,local,0.2869197234326719,0.042508006942195586,0.042508006942195586,0.294066291473962,0.45072889059763227,0.28239677210312897,0.28239677210312897,0.28239677210312897
dami,PageBlocks,local,0.12371687907557172,0.023661378082995455,0.10349175331426208,0.13419594120451223,0.10349175331426208,0.1705633159898055,0.16580625730637782,0.16580625730637782
tsbad_m,138_CATSv2_id_1_Sensor_tr_16568_1st_1666,local,0.2817384811144702,0.1352131564090972,0.1352131564090972,0.5313608242965928,0.5313608242965928,0.5378829042042426,0.5378829042042426,0.19162387773311085
oddbench,AustinCrime,local,0.10119403556644829,0.1422382943892954,0.1422382943892954,0.04461495214148366,0.04461495214148366,0.11801869228177689,0.11801869228177689,0.11801869228177689
ovrbench,thyroid-ann,global,0.2118516364180381,0.22772496646573295,0.28232235354471996,0.28232235354471996,0.030804175882785834,0.21236281585754466,0.21236281585754466,0.21236281585754466
ovrbench,GeneExpressionCoactivator,global,0.17718701259894412,0.28802078077235427,0.09307610694237944,0.05089094272208594,0.08315404192195158,0.08315404192195158,0.08315404192195158,0.08315404192195158
adbench,23_mammography,global,0.09722928786884386,0.02217790247141635,0.02217790247141635,0.09788646937857291,0.09788646937857291,0.12188451791551665,0.12188451791551665,0.12188451791551665
